delta_t,x,y,delta_x,delta_y,speed_x,speed_y
30,-370.72086,-801.129,3.7001343,3.088745,0.12333781,0.10295817
39,-374.41776,-788.661,-3.6968994,12.468018,-0.09479229,0.31969276
31,-381.36328,-766.354,-6.945526,22.307007,-0.22404923,0.7195809
32,-407.46127,-724.969,-26.097992,41.38501,-0.81556225,1.2932816
37,-406.54648,-722.2511,0.9147949,2.7178955,0.024724187,0.07345664
31,-398.41388,-712.12695,8.132599,10.1241455,0.2623419,0.32658535
69,-423.6473,-690.616,-25.233429,21.510925,-0.36570185,0.31175253
30,-601.3927,-517.99023,-177.74539,172.6258,-5.924846,5.7541933
31,-506.85242,-552.01044,94.54028,-34.020203,3.0496867,-1.0974259
44,-474.36792,-583.6154,32.484497,-31.60498,0.73828405,-0.71829504
56,-424.85623,-634.90796,49.51169,-51.29254,0.8841373,-0.91593826
40,-412.99417,-637.57715,11.862061,-2.6691895,0.29655153,-0.06672974
30,-399.54333,-658.1542,13.450836,-20.577026,0.44836122,-0.68590087
30,-316.5,-598.36957,83.043335,59.784607,2.7681112,1.9928203
39,-320.1123,-614.8423,-3.6123047,-16.472717,-0.0926232,-0.42237738
33,-345.956,-657.22656,-25.843689,-42.384277,-0.7831421,-1.2843721
30,-331.9773,-599.4162,13.978699,57.810364,0.46595663,1.9270121
37,-318.70728,-633.8056,13.27002,-34.389404,0.35864916,-0.92944336
31,-303.8016,-637.2379,14.90567,-3.432312,0.48082808,-0.11071974
30,-285.53845,-642.13495,18.263153,-4.8970337,0.60877174,-0.16323446
39,-304.3846,-630.59406,-18.84616,11.540894,-0.48323488,0.29592034
31,-331.26642,-605.81433,-26.881805,24.779724,-0.867155,0.7993459
37,-319.66315,-646.3922,11.6032715,-40.57788,0.31360194,-1.0966995
32,-383.75513,-535.27527,-64.09198,111.11694,-2.0028744,3.4724045
31,-602.6582,-321.2801,-218.90308,213.99518,-7.0613894,6.9030704
37,-284.68268,-614.18494,317.97552,-292.90485,8.593933,-7.916347
32,-303.85876,-628.8187,-19.176086,-14.633789,-0.5992527,-0.4573059
32,-516.41125,-458.6336,-212.55249,170.18512,-6.6422653,5.318285
38,-454.11005,-484.11395,62.30121,-25.480347,1.6395055,-0.67053545
31,-443.25446,-463.08026,10.855591,21.033691,0.35018036,0.6785062
30,-433.33295,-448.26917,9.921509,14.811096,0.33071697,0.49370322
37,-386.9685,-470.01514,46.36444,-21.745972,1.253093,-0.587729
32,-337.1053,-531.26416,49.86322,-61.249023,1.5582256,-1.914032
