delta_t,x,y,delta_x,delta_y,speed_x,speed_y
33,-638.01874,-233.86757,-169.11969,51.949448,-5.1248393,1.5742257
37,-660.0093,-195.72766,-21.99054,38.139908,-0.5943389,1.0308083
30,-431.96234,-251.21898,228.04694,-55.491318,7.6015644,-1.8497106
32,-448.75455,-270.1605,-16.792206,-18.941513,-0.52475643,-0.5919223
32,-500.38727,-179.40588,-51.63272,90.75461,-1.6135225,2.8360815
36,-524.8711,-193.05302,-24.483826,-13.6471405,-0.6801063,-0.37908724
34,-499.16818,-238.68008,25.702911,-45.62706,0.755968,-1.3419724
31,-608.8132,-370.95557,-109.64499,-132.27548,-3.536935,-4.266951
35,-639.1471,-369.4218,-30.333923,1.5337524,-0.86668354,0.0438215
32,-634.5501,-315.91364,4.596985,53.50818,0.14365578,1.6721306
32,-753.2137,-484.91968,-118.663574,-169.00604,-3.7082367,-5.281439
36,-689.2339,-541.91034,63.979797,-56.99066,1.7772166,-1.583074
33,-973.0797,-858.6346,-283.84583,-316.72424,-8.601389,-9.597704
31,-991.79706,-860.7623,-18.717346,-2.1277466,-0.60378534,-0.06863698
36,-1022.0065,-864.3295,-30.209412,-3.5671997,-0.8391503,-0.09908888
32,-920.2718,-772.7819,101.73468,91.54761,3.1792088,2.8608627
32,-978.4138,-799.36523,-58.14203,-26.583313,-1.8169384,-0.83072853
36,-996.8073,-915.4075,-18.393494,-116.04224,-0.51093036,-3.2233953
32,-1023.8358,-913.5685,-27.028503,1.8389893,-0.84464073,0.057468414
32,-1036.7428,-921.3262,-12.906982,-7.7576904,-0.4033432,-0.24242783
36,-1109.6327,-895.45483,-72.88989,25.871338,-2.0247192,0.71864825
32,-1130.7821,-922.72,-21.149414,-27.265137,-0.6609192,-0.8520355
32,-1063.4419,-834.4486,67.34021,88.27136,2.1043816,2.75848
35,-1191.9043,-829.4774,-128.4624,4.9711914,-3.6703544,0.14203404
33,-1234.3909,-870.10284,-42.486572,-40.625427,-1.2874719,-1.2310735
32,-1325.8552,-970.49915,-91.464355,-100.3963,-2.858261,-3.1373844
