delta_t,x,y,delta_x,delta_y,speed_x,speed_y
32,-1601.5393,-1390.1693,-21.39624,35.02942,-0.6686325,1.0946693
38,-1555.5472,-1453.6731,45.992065,-63.503784,1.2103175,-1.6711522
30,-1632.7417,-1375.3496,-77.19446,78.32349,-2.5731485,2.6107829
32,-1655.3667,-1290.9421,-22.625,84.40747,-0.70703125,2.6377335
38,-1543.2253,-904.8685,112.14136,386.0736,2.9510884,10.159832
30,-1571.4985,-883.05334,-28.273193,21.815186,-0.9424398,0.72717285
39,-1609.1815,-964.7449,-37.682983,-81.69153,-0.96623033,-2.0946546
31,-1631.8344,-1050.9952,-22.652832,-86.25037,-0.7307365,-2.78227
32,-1617.9254,-1130.922,13.908936,-79.92676,0.43465424,-2.4977112
37,-1553.8794,-1177.0879,64.04602,-46.165894,1.7309735,-1.2477268
31,-1483.9634,-1270.9346,69.916016,-93.84668,2.2553554,-3.0273123
32,-1522.1187,-1204.7772,-38.155273,66.15735,-1.1923523,2.0674171
37,-1520.862,-1142.218,1.2565918,62.559204,0.03396194,1.6907893
31,-1476.0056,-1201.381,44.856445,-59.162964,1.4469821,-1.9084827
32,-1163.0798,-669.3179,312.92578,532.0631,9.778931,16.626972
38,-1140.4684,-707.56946,22.61145,-38.251587,0.5950382,-1.0066208
30,-1093.445,-739.6013,47.023438,-32.03186,1.5674479,-1.0677286
32,-1085.0371,-917.6643,8.407837,-178.06299,0.2627449,-5.5644684
36,-1085.0371,-917.6643,0.0,0.0,0.0,0.0
31,-1085.0371,-917.6643,0.0,0.0,0.0,0.0
33,-1001.66016,-818.52075,83.37695,99.143555,2.5265744,3.0043502
37,-952.9778,-1302.5503,48.682373,-484.02954,1.3157399,-13.08188
31,-954.02795,-1326.4983,-1.0501709,-23.947998,-0.033876482,-0.7725161
32,-956.5056,-1335.7644,-2.4776611,-9.266113,-0.07742691,-0.28956604
36,-956.5056,-1335.7644,0.0,0.0,0.0,0.0
31,-956.5056,-1335.7644,0.0,0.0,0.0,0.0
37,-956.5056,-1335.7644,0.0,0.0,0.0,0.0
34,-896.90356,-1359.5266,59.60205,-23.762207,1.7530015,-0.6988884
30,-916.239,-1366.4535,-19.33545,-6.92688,-0.644515,-0.230896
31,-905.59906,-1386.391,10.639954,-19.9375,0.34322432,-0.64314514
39,-909.4669,-1388.4962,-3.867859,-2.1052246,-0.09917587,-0.05398012
30,-877.6907,-1384.231,31.776245,4.265259,1.0592082,0.14217529
31,-892.94257,-1382.2567,-15.251892,1.9742432,-0.49199653,0.06368526
39,-934.2575,-1366.3445,-41.31494,15.912231,-1.0593575,0.40800592
30,-914.41406,-1383.0524,19.843445,-16.707886,0.6614482,-0.5569295
31,-677.16284,-836.57324,237.25122,546.4791,7.653265,17.628359
39,-677.2525,-805.15027,-0.089660645,31.422974,-0.002298991,0.8057173
30,-717.44806,-680.0213,-40.195557,125.12897,-1.3398519,4.1709657
32,-597.92847,-791.6194,119.51959,-111.59808,3.7349873,-3.48744
38,-602.8561,-957.8858,-4.9276123,-166.26642,-0.129674,-4.375432
30,-643.53143,-1076.5984,-40.675354,-118.712585,-1.3558451,-3.957086
32,-689.88306,-1125.6306,-46.351624,-49.032227,-1.4484882,-1.5322571
38,-740.0402,-1205.9749,-50.157166,-80.34424,-1.3199254,-2.114322
30,-747.03845,-1204.855,-6.99823,1.119873,-0.23327433,0.0373291
37,-794.66235,-1235.5387,-47.6239,-30.683716,-1.2871325,-0.8292896
33,-616.6389,-1175.1884,178.02344,60.35034,5.3946495,1.8287983
