delta_t,x,y,delta_x,delta_y,speed_x,speed_y
56,-307.98846,118.14104,5.8832397,5.477989,0.10505785,0.097821236
39,-299.98346,112.623856,8.005005,-5.5171814,0.20525654,-0.14146619
30,-288.9752,114.86488,11.00827,2.2410278,0.36694235,0.07470093
31,-337.658,74.36189,-48.6828,-40.50299,-1.5704129,-1.3065481
39,-339.0813,70.22485,-1.4233093,-4.137039,-0.036495112,-0.106077924
32,-411.12384,18.044928,-72.04254,-52.179924,-2.2513294,-1.6306226
31,-367.36108,48.306023,43.762756,30.261095,1.4117018,0.97616434
37,-385.93912,26.002169,-18.578033,-22.303854,-0.502109,-0.60280687
31,-385.24033,18.668716,0.6987915,-7.333452,0.02254166,-0.23656298
30,-388.50366,6.015004,-3.2633362,-12.653712,-0.10877787,-0.42179042
39,-446.34384,-20.115335,-57.84018,-26.13034,-1.4830816,-0.6700087
31,-413.6535,-21.090126,32.69034,-0.9747906,1.054527,-0.03144486
37,-424.816,-30.914534,-11.162506,-9.824408,-0.30168936,-0.26552454
32,-386.15073,0.10734756,38.665283,31.021881,1.2082901,0.9694338
31,-300.19116,7.8406677,85.959564,7.73332,2.7728891,0.24946195
37,-290.95422,3.8586638,9.236938,-3.982004,0.24964699,-0.10762173
32,-290.2064,-10.3356085,0.74783325,-14.194272,0.02336979,-0.443571
31,-215.75815,10.046277,74.44824,20.381886,2.4015563,0.6574802
38,-179.7673,29.313925,35.990845,19.267647,0.9471275,0.50704336
31,-190.6599,-17.549814,-10.892593,-46.86374,-0.35137397,-1.5117335
31,-186.38342,-26.244879,4.276474,-8.695065,0.13795078,-0.28048596
37,-193.04312,-21.118534,-6.6596985,5.1263447,-0.17999186,0.13854985
32,-159.7936,12.391856,33.249527,33.51039,1.0390477,1.0471997
30,-94.71231,84.19537,65.08128,71.80352,2.1693761,2.3934507
38,-90.26211,79.235214,4.450203,-4.9601593,0.1171106,-0.1305305
32,-89.95558,76.36568,0.30652618,-2.8695374,0.009578943,-0.08967304
30,-112.102455,47.615772,-22.146873,-28.749905,-0.7382291,-0.95833015
38,-121.73252,44.218937,-9.630066,-3.3968353,-0.2534228,-0.089390405
32,-154.39601,22.108068,-32.66349,-22.110868,-1.0207341,-0.69096464
30,-134.71938,7.9145284,19.676636,-14.193541,0.65588784,-0.473118
38,-87.98154,2.595045,46.73784,-5.3194833,1.2299432,-0.1399864
32,-90.84552,-5.4248257,-2.8639832,-8.019871,-0.08949947,-0.25062096
30,-94.0025,-14.821465,-3.1569824,-9.396639,-0.105232745,-0.3132213
38,-100.12341,-22.82292,-6.1209106,-8.001455,-0.16107659,-0.21056461
32,-105.203255,-18.4594,-5.0798416,4.3635197,-0.15874505,0.13635999
30,-118.46352,-24.8944,-13.260262,-6.4349995,-0.4420087,-0.21449998
37,-121.90427,-26.021414,-3.4407501,-1.1270142,-0.092993245,-0.030459842
33,-130.54166,-25.119892,-8.63739,0.9015217,-0.2617391,0.027318839
30,-140.99712,11.677809,-10.45546,36.7977,-0.34851533,1.2265899
38,-145.64297,19.217339,-4.645859,7.53953,-0.12225944,0.19840868
32,-152.44084,21.431898,-6.797867,2.2145596,-0.21243334,0.069204986
30,-152.4344,26.917442,0.006439209,5.485544,2.146403E-4,0.18285148
38,-157.32704,48.548805,-4.892639,21.631363,-0.12875366,0.5692464
31,-164.68451,64.31649,-7.3574677,15.767685,-0.23733766,0.508635
36,-171.59563,56.796593,-6.9111176,-7.5198975,-0.19197549,-0.20888604
