delta_t,x,y,delta_x,delta_y,speed_x,speed_y
35,236.87439,-103.52368,45.234833,55.69742,1.2924238,1.5913548
34,249.86662,-79.37277,12.992233,24.15091,0.3821245,0.7103209
31,244.1544,-57.611343,-5.712219,21.761429,-0.18426514,0.7019816
35,238.08853,-41.98316,-6.065872,15.628185,-0.17331064,0.44651958
32,225.46362,-34.571186,-12.624908,7.411972,-0.3945284,0.23162413
33,205.54152,-38.618458,-19.922104,-4.0472717,-0.6037001,-0.122644596
35,197.4047,-39.387917,-8.136826,-0.7694588,-0.23248073,-0.021984536
33,174.84927,-62.82813,-22.55542,-23.440212,-0.68349755,-0.71030945
31,151.27985,-100.53037,-23.569427,-37.702244,-0.7603041,-1.2162014
37,129.63647,-137.26387,-21.643372,-36.733498,-0.584956,-0.99279726
33,105.97972,-171.191,-23.656754,-33.927124,-0.7168713,-1.0280946
31,74.84627,-210.76808,-31.133453,-39.577087,-1.004305,-1.2766802
36,35.71982,-259.03577,-39.12645,-48.267685,-1.0868459,-1.340769
32,9.244804,-306.3278,-26.475014,-47.292023,-0.8273442,-1.4778757
32,-3.3629456,-317.7517,-12.60775,-11.42392,-0.3939922,-0.3569975
35,-0.45853424,-337.7978,2.9044113,-20.046082,0.08298318,-0.5727452
34,-10.016087,-348.8971,-9.557552,-11.099304,-0.28110448,-0.3264501
34,-15.341663,-335.78845,-5.325577,13.108643,-0.15663461,0.38554832
34,-10.368401,-341.78412,4.973263,-5.9956665,0.14627244,-0.17634313
32,-5.976116,-347.12003,4.3922844,-5.335907,0.13725889,-0.1667471
67,11.282127,-333.8848,17.258244,13.2352295,0.25758573,0.19754075
32,19.007942,-337.21088,7.725815,-3.3260803,0.24143171,-0.10394001
33,22.395226,-346.42938,3.3872833,-9.218506,0.10264495,-0.27934867
36,27.079536,-338.7546,4.684311,7.674774,0.13011974,0.21318817
31,25.805428,-334.5295,-1.2741089,4.2250977,-0.041100286,0.13629347
33,28.68909,-345.5387,2.8836632,-11.009186,0.08738373,-0.3336117
33,23.519184,-394.3602,-5.1699066,-48.821503,-0.15666384,-1.4794395
32,14.820293,-373.64398,-8.698891,20.716217,-0.27184033,0.6473818
31,3.961914,-367.0293,-10.858379,6.614685,-0.3502703,0.21337694
37,-5.0714455,-366.71027,-9.03336,0.31903076,-0.24414486,0.008622453
32,-12.45015,-371.73172,-7.378704,-5.021454,-0.2305845,-0.15692043
33,-15.723091,-327.60577,-3.2729416,44.125946,-0.09918005,1.3371499
31,-9.327079,-280.26666,6.3960123,47.33911,0.20632298,1.5270681
37,-18.06288,-224.94061,-8.735801,55.32605,-0.23610273,1.4952986
32,-30.288298,-163.9017,-12.225418,61.03891,-0.38204432,1.9074659
36,-44.96287,-99.48695,-14.674574,64.41475,-0.40762705,1.7892985
32,-68.949066,-22.591072,-23.986195,76.89588,-0.7495686,2.4029963
