delta_t,x,y,delta_x,delta_y,speed_x,speed_y
32,-796.3573,-641.0787,-80.07001,-154.69421,-2.5021877,-4.834194
33,-794.948,-605.17084,1.4093018,35.907837,0.042706113,1.0881163
35,-930.5543,-542.08594,-135.60632,63.0849,-3.8744664,1.8024257
32,-1033.7119,-485.859,-103.15759,56.22693,-3.2236748,1.7570915
32,-1033.0681,-490.12332,0.6437988,-4.2643127,0.020118713,-0.13325977
36,-1010.1476,-539.3188,22.920532,-49.195465,0.63668144,-1.3665407
32,-1027.5144,-521.00854,-17.366821,18.310242,-0.54271317,0.57219505
33,-1148.4188,-497.0789,-120.90442,23.929657,-3.6637702,0.7251411
34,-1115.7323,-516.3266,32.686523,-19.247711,0.9613683,-0.5661092
33,-1082.4423,-512.50714,33.29004,3.819458,1.0087891,0.11574115
32,-1042.7578,-521.374,39.68445,-8.866882,1.240139,-0.27709007
35,-1141.9916,-532.0819,-99.233765,-10.707886,-2.8352504,-0.30593958
33,-1170.3811,-492.67267,-28.389526,39.40924,-0.8602887,1.1942195
32,-1232.927,-478.1068,-62.5459,14.565857,-1.9545593,0.45518303
38,-1240.3795,-468.52432,-7.4525146,9.582489,-0.1961188,0.25217077
30,-1260.9154,-473.82294,-20.535889,-5.2986145,-0.6845296,-0.17662048
32,-1288.7524,-462.74957,-27.837036,11.073364,-0.8699074,0.34604263
38,-1306.5948,-459.35382,-17.842407,3.395752,-0.46953702,0.08936189
30,-1334.3682,-461.12436,-27.773315,-1.7705383,-0.9257772,-0.059017945
32,-1337.342,-480.68558,-2.973877,-19.561218,-0.092933655,-0.6112881
38,-1414.1509,-480.93982,-76.80884,-0.25424194,-2.0212853,-0.0066905776
30,-1209.0378,-445.46207,205.11304,35.477753,6.8371015,1.1825918
32,-1307.608,-490.8715,-98.57019,-45.409424,-3.0803185,-1.4190445
38,-1334.6945,-479.04282,-27.086426,11.828674,-0.7128007,0.3112809
